Datetime,Max_Demand_MW,Peak_Shortage_MW,Energy_Met_MU
2014-12-23,138130.0,5898.0,2770.6
2014-12-24,136274.0,8294.0,2804.6
2014-12-25,136630.0,7081.0,2820.4
2014-12-26,137085.0,7616.0,2824.5
2014-12-27,137741.0,8619.0,2829.3
2014-12-28,139334.0,6040.0,2857.6
2014-12-29,133728.0,4735.0,2746.7
2014-12-30,137881.0,6384.0,2810.2
2014-12-31,139502.0,6165.0,2833.3
2015-01-01,136381.0,7414.0,2815.9
2015-01-02,127973.0,5849.0,2662.3
2015-01-03,132022.0,4895.0,2648.4
2015-01-04,130765.0,5454.0,2668.8
2015-01-05,127667.0,4199.0,2638.4
2015-01-06,131618.0,6074.0,2699.0
2015-01-07,133470.0,7455.0,2761.4
2015-01-08,134260.0,5537.0,2779.8
2015-01-09,135328.0,7266.0,2797.5
2015-01-10,137183.0,6511.0,2825.5
2015-01-11,137783.0,5283.0,2828.7999999999997
2015-01-12,134647.0,5156.0,2760.3
2015-01-13,138168.0,4972.0,2812.2
2015-01-14,138208.0,5453.0,2834.4
2015-01-15,135789.0,6698.0,2749.1
2015-01-16,135494.0,5876.0,2720.3
2015-01-17,134815.0,6541.0,2745.1
2015-01-18,135069.0,5884.0,2778.6
2015-01-19,134652.0,5280.0,2741.3
2015-01-20,138828.0,5437.0,2218.7
2015-01-21,139052.0,6040.0,2859.0
2015-01-22,138399.0,6957.0,2859.2
2015-01-23,135937.0,5509.0,2765.4
2015-01-24,137589.0,6271.0,2787.8
2015-01-25,137631.0,4883.0,2798.3
2015-01-26,131643.0,4856.0,2701.0
2015-01-27,127856.0,3719.0,2607.5
2015-01-28,268898.0,8990.0,5415.8
2015-01-29,138228.0,4924.0,2794.9
2015-01-30,135657.0,6173.0,2808.8
2015-01-31,277778.0,11168.0,5669.8
2015-02-01,277150.0,10684.0,5683.8
2015-02-02,135448.0,3990.0,2749.7
2015-02-03,139441.0,4414.0,2813.9
2015-02-04,139583.0,5077.0,2793.0
2015-02-05,138631.0,5592.0,2842.0
2015-02-06,278188.0,11956.0,5722.8
2015-02-07,139373.0,6860.0,2859.1
2015-02-08,137304.0,6901.0,2849.4
2015-02-09,134782.0,6352.0,2768.4
2015-02-10,137958.0,5971.0,2829.7
2015-02-11,138513.0,4245.0,2875.3
2015-02-12,136987.0,5820.0,2860.6
2015-02-13,138783.0,4565.0,2874.4
2015-02-14,139819.0,5759.0,2908.0
2015-02-15,138705.0,5677.0,2900.2
2015-02-16,136183.0,4989.0,2912.7999999999997
2015-02-17,138321.0,6553.0,2884.2
2015-02-18,139042.0,5414.0,2927.6
2015-02-19,139514.0,5424.0,2925.4
2015-02-20,284126.0,7950.0,5904.4
2015-02-21,140284.0,5340.0,2941.8
2015-02-22,139948.0,4228.0,2954.1
2015-02-23,136705.0,3728.0,2883.2
2015-02-24,139879.0,5106.0,2952.5
2015-02-25,142503.0,4263.0,2998.2
2015-02-26,140900.0,5283.0,2966.6
2015-02-27,140912.0,4085.0,2973.0
2015-02-28,140751.0,4281.0,2972.9
2015-03-01,280128.0,7262.0,5798.2
2015-03-02,119259.0,1777.0,2460.5
2015-03-03,123020.0,3502.0,2494.4
2015-03-04,126946.0,5074.0,2657.9
2015-03-05,128684.0,4549.0,2682.6
2015-03-06,132316.0,4040.0,2720.7
2015-03-07,120960.0,1915.0,2509.2
2015-03-08,126723.0,2307.0,2587.1
2015-03-09,125439.0,3855.0,2597.0
2015-03-10,131698.0,4600.0,2725.3
2015-03-11,134386.0,4172.0,2794.4
2015-03-12,268340.0,9388.0,5654.8
2015-03-13,135020.0,5318.0,2841.4
2015-03-14,134826.0,3654.0,2826.1
2015-03-15,132113.0,3680.0,2746.5
2015-03-16,122327.0,2565.0,2585.7
2015-03-17,130314.0,3935.0,2705.5
2015-03-18,132360.0,5817.0,2767.4
2015-03-19,134256.0,4579.0,2825.3
2015-03-20,136964.0,4748.0,2900.1
2015-03-21,203164.5096787,98845.901,49239.965906246
2015-03-22,135813.0,6189.0,2901.6
2015-03-23,132411.0,3963.0,2847.9
2015-03-24,139069.0,5676.0,2972.6
2015-03-25,141874.0,5982.0,3037.2999999999997
2015-03-26,142560.0,6072.0,3075.8
2015-03-27,144763.0,5647.0,3130.0
2015-03-28,142832.0,5070.0,3059.1
2015-03-29,141393.0,6402.0,3040.0
2015-03-30,133691.0,3023.0,2899.5
2015-03-31,135756.0,4424.0,2849.6
2015-04-01,135697.0,4969.0,2903.6
2015-04-02,135699.0,4042.0,2909.8
2015-04-03,136454.0,4793.0,2920.9
2015-04-04,135567.0,5192.0,2858.1
2015-04-05,133279.0,4376.0,2817.7
2015-04-06,127534.0,5402.0,2786.9
2015-04-07,132297.0,6457.0,2862.3
2015-04-08,131879.0,5603.0,2864.0
2015-04-09,135584.0,6564.0,2915.1
2015-04-10,136726.0,6258.0,2934.3
2015-04-11,137994.0,6196.0,2967.8
2015-04-12,135523.0,4479.0,2872.9
2015-04-13,121553.0,4665.0,2643.0
2015-04-14,127042.0,5231.0,2684.5
2015-04-15,126768.0,4598.0,2689.6
2015-04-16,129913.0,4643.0,2759.7999999999997
2015-04-17,131217.0,5241.0,2796.2999999999997
2015-04-18,134186.0,5138.0,2854.2
2015-04-19,262850.0,13954.0,5679.8
2015-04-20,131041.0,5542.0,2833.3
2015-04-21,139092.0,6588.0,2985.5
2015-04-22,138833.0,6669.0,3000.1
2015-04-23,141526.0,4181.0,3026.8
2015-04-24,139598.0,5243.0,3013.2000000000003
2015-04-25,139075.0,2812.0,2949.6
2015-04-26,134299.0,2695.0,2850.3
2015-04-27,129774.0,3382.0,2793.3
2015-04-28,138526.0,4271.0,2900.6
2015-04-29,136911.0,4754.0,2934.2
2015-04-30,140246.0,5603.0,2987.1
2015-05-01,140027.0,3654.0,2992.6
2015-05-02,138341.0,4249.0,2902.1
2015-05-04,134991.0,4105.0,2910.8
2015-05-05,140727.0,4996.0,3006.5
2015-05-06,141469.0,6714.0,3031.2999999999997
2015-05-07,142151.0,5096.0,3079.8
2015-05-08,143339.0,5769.0,3113.2
2015-05-09,143829.0,6609.0,3157.1
2015-05-10,143758.0,5727.0,3168.8
2015-05-11,139436.0,5713.0,3063.4
2015-05-12,143232.0,5556.0,3102.7
2015-05-13,144200.0,4291.0,3067.1
2015-05-14,139108.0,4295.0,2991.7
2015-05-15,139845.0,4235.0,2978.4
2015-05-16,137530.0,4932.0,3005.4
2015-05-17,137425.0,4462.0,2954.0
2015-05-18,133992.0,3889.0,2890.3
2015-05-19,141662.0,5545.0,3009.3
2015-05-20,142344.0,4648.0,3049.5
2015-05-22,144677.0,5644.0,3162.8
2015-05-23,146177.0,4764.0,3201.2
2015-05-24,145734.0,6141.0,3181.4
2015-05-25,141759.0,5304.0,3087.6
2015-05-26,148185.0,4265.0,3176.2
2015-05-27,148873.0,6175.0,3246.7000000000003
2015-05-28,150593.0,6065.0,3250.5
2015-05-29,148136.0,5928.0,3185.5
2015-05-30,148544.0,4904.0,3232.0
2015-05-31,145251.0,5649.0,3185.3
2015-06-01,141221.0,5320.0,3051.8
2015-06-02,139306.0,5095.0,2989.2
2015-06-03,139091.0,5427.0,3030.7
2015-06-04,138525.0,5344.0,3009.0
2015-06-05,139897.0,4889.0,3048.8
2015-06-06,139610.0,5142.0,3061.5
2015-06-07,142078.0,4944.0,3073.7
2015-06-08,141079.0,4614.0,3010.7000000000003
2015-06-09,143310.0,4699.0,3106.7
2015-06-10,145623.0,3871.0,3135.3
2015-06-11,148928.0,3954.0,3164.2
2015-06-12,145215.0,4991.0,3143.1
2015-06-13,143728.0,4610.0,3099.0
2015-06-14,140431.0,3389.0,2952.4
2015-06-15,130704.0,3310.0,2775.2
2015-06-16,138490.0,4985.0,2949.7
2015-06-17,140139.0,5733.0,3016.3
2015-06-18,142249.0,4853.0,3047.2
2015-06-19,143036.0,4009.0,3064.6
2015-06-20,143971.0,4437.0,3056.9
2015-06-21,282606.0,10558.0,5998.6
2015-06-22,133715.0,4169.0,2848.7
2015-06-23,138081.0,6137.0,2918.2000000000003
2015-06-24,139590.0,5069.0,2949.7
2015-06-25,135245.0,4922.0,2860.9
2015-06-26,135472.0,3899.0,2802.6
2015-06-27,275354.0,8326.0,5882.6
2015-06-28,139938.0,4043.0,3005.7
2015-06-29,139390.0,3139.0,2977.2
2015-06-30,143683.0,4204.0,3040.0
2015-07-01,143489.0,3840.0,3044.1
2015-07-02,144328.0,5456.0,3097.5
2015-07-03,146164.0,4681.0,3161.0
2015-07-05,299952.0,9040.0,6495.6
2015-07-06,145667.0,3752.0,3179.6
2015-07-07,149613.0,4009.0,3175.9
2015-07-08,148745.0,4651.0,3207.9
2015-07-09,149454.0,4913.0,3212.7999999999997
2015-07-10,145815.0,5804.0,3184.7999999999997
2015-07-11,143393.0,7593.0,3072.7000000000003
2015-07-12,139583.0,2713.0,3009.9
2015-07-15,149774.0,6516.0,3217.2
2015-07-16,301728.0,12066.0,6727.0
2015-07-17,149900.0,7063.0,3276.1
2015-07-18,149171.0,5593.0,3233.6
2015-07-19,144900.0,5056.0,3154.1
2015-07-20,138139.0,4716.0,2975.6
2015-07-21,143026.0,4648.0,3047.7
2015-07-22,143968.0,5018.0,3079.0
2015-07-23,141585.0,5770.0,3060.8
2015-07-24,143992.0,5357.0,3082.0
2015-07-25,143653.0,5245.0,3069.8
2015-07-26,139757.0,4848.0,3027.7
2015-07-27,132947.0,5077.0,2878.1
2015-07-28,139882.0,5923.0,2944.6
2015-07-29,138790.0,6007.0,2961.1
2015-07-30,140303.0,5474.0,3012.1
2015-07-31,141441.0,5323.0,3051.2
2015-08-01,277184.0,12380.0,6110.599999999999
2015-08-02,137546.0,4964.0,2976.6
2015-08-03,133862.0,4820.0,2890.3
2015-08-04,141254.0,6367.0,3003.0
2015-08-05,143214.0,7250.0,3027.2
2015-08-06,282974.0,12322.0,6040.6
2015-08-07,143654.0,5303.0,3083.2
2015-08-08,144753.0,5364.0,3120.9
2015-08-09,142698.0,6226.0,3127.2
2015-08-10,138572.0,6279.0,3025.1
2015-08-11,144673.0,6300.0,3135.9
2015-08-12,146895.0,5363.0,3136.9
2015-08-13,145162.0,7523.0,3105.1
2015-08-14,144940.0,6516.0,3125.2999999999997
2015-08-15,143546.0,6505.0,3132.6
2015-08-16,134796.0,5279.0,2937.6
2015-08-17,133577.0,5337.0,2866.6
2015-08-18,142150.0,6231.0,3018.0
2015-08-19,143953.0,6277.0,3078.2
2015-08-20,146097.0,6998.0,3094.2999999999997
2015-08-21,146270.0,6946.0,3130.7000000000003
2015-08-22,292734.0,12234.0,6291.8
2015-08-23,144314.0,5021.0,3097.8
2015-08-24,140561.0,4299.0,3028.1
2015-08-25,147850.0,6688.0,3157.9
2015-08-26,150102.0,6477.0,3248.9
2015-08-27,150236.0,4981.0,3289.2
2015-08-28,151904.0,5536.0,3289.7000000000003
2015-08-29,153082.0,7200.0,3319.3
2015-08-30,148332.0,5237.0,3227.6
2015-08-31,146050.0,6603.0,3185.1
2015-09-01,152832.0,5872.0,3304.5
2015-09-02,152918.0,7091.0,3328.1
2015-09-03,151656.0,7381.0,3309.6
2015-09-04,152534.0,9175.0,3321.8
2015-09-07,146350.0,5985.0,3207.8
2015-09-08,151503.0,8839.0,3269.1
2015-09-09,152510.0,8774.0,3279.7000000000003
2015-09-10,153413.0,8167.0,3301.8
2015-09-11,152153.0,8041.0,3316.7
2015-09-12,152590.0,7112.0,3341.8
2015-09-13,151722.0,6831.0,3309.0
2015-09-14,145920.0,6355.0,3172.1
2015-09-15,151525.0,5338.0,3271.7
2015-09-16,150943.0,5138.0,3298.4
2015-09-17,150746.0,5256.0,3287.9
2015-09-18,148192.0,6030.0,3130.7
2015-09-19,145430.0,5264.0,3131.0
2015-09-20,142620.0,5761.0,3076.1
2015-09-21,133859.0,5694.0,2907.4
2015-09-22,138861.0,6590.0,2937.4
2015-09-23,139736.0,4781.0,2965.4
2015-09-24,138155.0,8763.0,2959.2999999999997
2015-09-25,139920.0,6882.0,2980.6
2015-09-26,139435.0,6049.0,3009.9
2015-09-27,140618.0,6797.0,3020.2000000000003
2015-09-28,136455.0,4407.0,2961.7
2015-09-29,144045.0,8475.0,3094.4
2015-09-30,146749.0,8180.0,3140.9
2015-10-01,146130.0,7433.0,3154.0
2015-10-02,147317.0,6552.0,3172.3
2015-10-03,141918.0,5587.0,3085.2999999999997
2015-10-04,145081.0,6021.0,3109.9
2015-10-05,139938.0,5959.0,3047.6
2015-10-06,146777.0,5980.0,3140.9
2015-10-07,147057.0,6528.0,3176.4
2015-10-08,147987.0,6589.0,3226.5
2015-10-09,150244.0,6040.0,3248.2999999999997
2015-10-10,150882.0,6462.0,3269.9
2015-10-11,149813.0,5412.0,3240.4
2015-10-12,144929.0,4814.0,3128.4
2015-10-13,148432.0,8499.0,3194.5
2015-10-14,149952.0,7022.0,3242.1
2015-10-15,148784.0,6485.0,3228.5
2015-10-16,150589.0,4846.0,3220.4
2015-10-17,150860.0,4716.0,3244.0
2015-10-18,152000.0,4321.0,3248.1
2015-10-19,147252.0,-783.0,3151.1
2015-10-20,150606.0,6877.0,3260.9
2015-10-21,153188.0,3259.0,3300.7000000000003
2015-10-22,150028.0,4539.0,3228.0
2015-10-23,143020.0,2839.0,3066.2000000000003
2015-10-24,146912.0,3576.0,3130.7
2015-10-25,146433.0,2676.0,3126.4
2015-10-26,142553.0,3486.0,3043.2999999999997
2015-10-27,146324.0,4276.0,3075.0
2015-10-28,146595.0,3697.0,3126.7
2015-10-29,141190.0,2536.0,3012.6
2015-10-30,140990.0,2734.0,2897.7
2015-10-31,140705.0,4339.0,2954.6
2015-11-01,140496.0,2568.0,2947.8
2015-11-02,136853.0,2702.0,2874.4
2015-11-03,142195.0,3477.0,2958.6
2015-11-04,143312.0,3223.0,2995.6
2015-11-05,143397.0,3420.0,3003.7
2015-11-06,142305.0,3188.0,2965.2000000000003
2015-11-07,143005.0,4149.0,2997.5
2015-11-08,142023.0,3574.0,2972.2
2015-11-09,137503.0,2500.0,2880.0
2015-11-10,140655.0,1977.0,2895.5
2015-11-11,136853.0,2590.0,2801.0
2015-11-12,264346.0,3832.0,5336.8
2015-11-13,130110.0,2007.0,2627.3
2015-11-14,130664.0,2648.0,2699.8
2015-11-15,133134.0,1750.0,2757.2999999999997
2015-11-16,132096.0,1994.0,2705.6
2015-11-17,136129.0,2375.0,2774.8
2015-11-18,136508.0,1965.0,2783.6
2015-11-19,136340.0,1808.0,2804.0
2015-11-20,137163.0,3279.0,2805.9
2015-11-21,137069.0,3238.0,2815.2999999999997
2015-11-22,136693.0,4315.0,2803.5
2015-11-23,130996.0,2565.0,2720.7
2015-11-24,137233.0,2731.0,2786.3
2015-11-25,137979.0,2470.0,2833.4
2015-11-26,137803.0,2421.0,2845.2
2015-11-27,138755.0,2613.0,2842.9
2015-11-28,137495.0,2751.0,2858.6
2015-11-29,137819.0,3327.0,2841.0
2015-11-30,133075.0,2376.0,2747.1
2015-12-01,139225.0,3614.0,2823.3
2015-12-02,137973.0,3293.0,2860.3
2015-12-03,135886.0,2248.0,2795.2000000000003
2015-12-04,135524.0,3406.0,2808.8
2015-12-05,138116.0,2619.0,2827.3
2015-12-06,137930.0,3093.0,2831.4
2015-12-07,132032.0,2258.0,2732.5
2015-12-08,138881.0,4262.0,2808.8
2015-12-09,139138.0,3261.0,2832.2
2015-12-10,139641.0,4896.0,2824.4
2015-12-11,140186.0,3384.0,2871.0
2015-12-12,140057.0,3109.0,2878.9
2015-12-13,140674.0,3263.0,2870.6
2015-12-14,134923.0,3786.0,2808.5
2015-12-15,140083.0,3406.0,2880.2
2015-12-16,141193.0,3436.0,2909.6
2015-12-17,142244.0,3800.0,2923.7000000000003
2015-12-18,143747.0,3885.0,2931.0
2015-12-19,144168.0,2926.0,2970.0
2015-12-20,142865.0,2497.0,2951.4
2015-12-21,138463.0,2757.0,2871.9
2015-12-22,143682.0,3782.0,2933.8
2015-12-23,143616.0,3114.0,2960.7
2015-12-24,144767.0,3098.0,2965.5
2015-12-25,144611.0,3367.0,2954.7
2015-12-26,143071.0,2716.0,2915.0
2015-12-27,142336.0,3456.0,2907.7999999999997
2015-12-28,139185.0,2641.0,2815.4
2015-12-30,143778.0,3390.0,2926.3
2015-12-31,144579.0,2689.0,2935.6
2016-01-01,144852.0,2256.0,2955.5
2016-01-02,285188.0,5228.0,5825.6
2016-01-03,142687.0,2681.0,2928.2
2016-01-04,140113.0,2420.0,2881.3
2016-01-05,146045.0,2539.0,2971.7
2016-01-06,146649.0,2832.0,2996.1
2016-01-07,147546.0,2004.0,3012.8
2016-01-08,146200.0,2319.0,3004.8
2016-01-09,144821.0,2734.0,2990.1
2016-01-10,145561.0,2705.0,2955.3
2016-01-11,141548.0,2323.0,2892.8
2016-01-12,145975.0,2621.0,2960.5
2016-01-13,148168.0,2078.0,3014.7
2016-01-14,145499.0,3252.0,3007.7
2016-01-15,145449.0,2759.0,2906.8
2016-01-16,140738.0,2750.0,2847.0
2016-01-17,139650.0,3404.0,2836.8
2016-01-18,137949.0,2262.0,2812.1
2016-01-19,145000.0,2986.0,2905.3
2016-01-20,141463.0,1691.0,2881.3
2016-01-21,141620.0,3518.0,2879.9
2016-01-22,143019.0,2896.0,2893.1
2016-01-23,145485.0,2798.0,2917.6
2016-01-24,144524.0,3019.0,2932.1
2016-01-25,141397.0,2108.0,2877.9
2016-01-26,148189.0,4047.0,2948.2000000000003
2016-01-27,139890.0,2114.0,2823.3
2016-01-28,149275.0,3429.0,2970.8
2016-01-29,148580.0,2804.0,3029.4
2016-01-30,148850.0,3006.0,3022.3
2016-01-31,146950.0,2797.0,3007.2
2016-02-01,142540.0,4000.0,2915.5
2016-02-02,145754.0,3086.0,2982.1
2016-02-03,147317.0,1242.0,3014.2
2016-02-04,134361.0,3243.0,3039.5
2016-02-05,147421.0,3009.0,3023.7
2016-02-06,147634.0,1480.0,3022.9
2016-02-07,146632.0,1745.0,3009.4
2016-02-08,141042.0,1634.0,2910.7000000000003
2016-02-09,146517.0,2145.0,2978.3
2016-02-10,148697.0,3076.0,3048.4
2016-02-11,149230.0,2566.0,3057.3
2016-02-12,148544.0,2543.0,3037.2
2016-02-13,149003.0,3170.0,3051.1
2016-02-14,146684.0,2123.0,3020.5
2016-02-15,141190.0,2392.0,2927.7
2016-02-16,147341.0,2943.0,3017.8
2016-02-17,146166.0,1738.0,3059.2999999999997
2016-02-18,148212.0,2527.0,3074.2
2016-02-19,147187.0,2523.0,3060.0
2016-02-20,147947.0,2688.0,3088.3
2016-02-21,146229.0,3666.0,3047.2
2016-02-22,142255.0,2286.0,2971.9
2016-02-23,147607.0,1907.0,3051.9
2016-02-24,148314.0,2594.0,3099.7000000000003
2016-02-25,147178.0,2487.0,3119.5
2016-02-26,147840.0,3345.0,3114.8
2016-02-27,148448.0,2218.0,3122.9
2016-02-28,148882.0,2365.0,3098.3
2016-02-29,143818.0,2562.0,3006.2
2016-03-01,148199.0,2672.0,3093.6
2016-03-02,149865.0,2129.0,3123.7999999999997
2016-03-03,149728.0,1694.0,3138.2999999999997
2016-03-04,149138.0,2602.0,3146.3
2016-03-05,147162.0,1908.0,3128.6
2016-03-06,145153.0,1421.0,3040.0
2016-03-07,276866.0,4706.0,5790.8
2016-03-09,145259.0,3030.0,3060.1
2016-03-10,148803.0,2101.0,3142.4
2016-03-11,148051.0,2353.0,3158.8
2016-03-12,147405.0,2689.0,3148.9
2016-03-13,142455.0,2099.0,3011.3
2016-03-14,136161.0,2988.0,2891.9
2016-03-15,141057.0,3039.0,2996.4
2016-03-16,143224.0,3327.0,3058.2
2016-03-17,143945.0,3126.0,3072.0
2016-03-18,145193.0,3292.0,3111.4
2016-03-19,145830.0,2324.0,3125.8
2016-03-20,145175.0,2822.0,3124.9
2016-03-21,141918.0,1564.0,3043.7
2016-03-22,149109.0,1962.0,3128.4
2016-03-23,148612.0,2805.0,3146.4
2016-03-25,138612.0,957.0,2937.7
2016-03-27,144731.0,2025.0,3123.9
2016-03-28,139037.0,1429.0,3039.3
2016-03-29,147685.0,1508.0,3093.2999999999997
2016-03-30,148165.0,1964.0,3169.7000000000003
2016-03-31,148371.0,3054.0,3168.0
2016-04-01,149022.0,3472.0,3196.6
2016-04-02,149357.0,1509.0,3187.0
2016-04-03,148780.0,1749.0,3208.7
2016-04-04,144545.0,1954.0,3147.9
2016-04-05,150801.0,2477.0,3236.9
2016-04-06,150947.0,1061.0,3245.5
2016-04-07,151300.0,1296.0,3240.5
2016-04-08,151563.0,1346.0,3246.1
2016-04-09,148530.0,1508.0,3217.6
2016-04-10,149064.0,1044.0,3208.2999999999997
2016-04-11,144335.0,828.0,3139.1
2016-04-12,151808.0,1722.0,3235.2
2016-04-13,153417.0,843.0,3267.7999999999997
2016-04-14,153371.0,976.0,3295.1
2016-04-15,151656.0,1198.0,3300.7
2016-04-16,153195.0,3122.0,3312.8
2016-04-17,154636.0,3709.0,3349.4
2016-04-18,149414.0,1030.0,3244.7
2016-04-19,159620.0,1766.0,3368.2999999999997
2016-04-20,156291.0,1399.0,3400.5
2016-04-21,136697.0,2959.0,3400.5
2016-04-22,155155.0,1547.0,3356.0
2016-04-23,154244.0,2232.0,3320.2
2016-04-24,153304.0,1029.0,3328.7000000000003
2016-04-25,148324.0,1501.0,3220.5
2016-04-26,154501.0,2020.0,3321.6
2016-04-27,153314.0,2570.0,3358.5
2016-04-28,154842.0,3610.0,3366.0
2016-04-29,156067.0,2720.0,3394.9
2016-04-30,155958.0,2413.0,3395.6
2016-05-01,155735.0,1079.0,3376.1
2016-05-02,148758.0,1573.0,3202.1
2016-05-03,157553.0,1775.0,3373.2
2016-05-04,158560.0,1148.0,3406.3
2016-05-05,153161.0,2783.0,3280.8
2016-05-06,152089.0,3222.0,3221.0
2016-05-07,150493.0,2702.0,3190.3
2016-05-08,302320.0,8758.0,6484.6
2016-05-09,147062.0,1943.0,3158.5
2016-05-10,154550.0,1820.0,3296.1
2016-05-11,304182.0,2892.0,6549.8
2016-05-12,153097.0,937.0,3238.5
2016-05-13,154767.0,1679.0,3331.7000000000003
2016-05-14,154156.0,1314.0,3347.0
2016-05-15,154590.0,1794.0,3326.0
2016-05-16,150907.0,2615.0,3236.7
2016-05-17,152249.0,3485.0,3278.3
2016-05-18,153535.0,2602.0,3307.2
2016-05-19,154177.0,1687.0,3281.7
2016-05-20,153127.0,1070.0,3286.9
2016-05-21,152324.0,938.0,3235.4
2016-05-22,151303.0,2072.0,3233.8
2016-05-23,147867.0,1120.0,3199.3
2016-05-24,152602.0,536.0,3156.5
2016-05-25,298310.0,5672.0,6252.8
2016-05-26,148766.0,1320.0,3163.0
2016-05-27,152826.0,2076.0,3231.9
2016-05-28,152982.0,1888.0,3274.4
2016-05-29,150501.0,940.0,3222.0
2016-05-30,140512.0,1507.0,2969.4
2016-05-31,147509.0,1926.0,3092.4
2016-06-01,149425.0,1877.0,3209.0
2016-06-02,152854.0,2610.0,3248.0
2016-06-03,154302.0,2882.0,3268.6
2016-06-04,155830.0,1063.0,3331.7
2016-06-05,154246.0,1499.0,3294.0
2016-06-06,146627.0,761.0,3176.3
2016-06-07,154029.0,704.0,3266.4
2016-06-08,306592.0,1498.0,6555.0
2016-06-09,302824.0,1914.0,6542.8
2016-06-10,304884.0,1434.0,6551.2
2016-06-11,304626.0,1274.0,6531.6
2016-06-12,301718.0,1632.0,6397.0
2016-06-13,291662.0,4818.0,6300.8
2016-06-14,304024.0,3002.0,6510.2
2016-06-15,308352.0,1600.0,6600.4
2016-06-16,314724.0,1046.0,6666.8
2016-06-17,157407.0,748.0,3370.9
2016-06-18,158116.0,1162.0,3391.3
2016-06-19,156632.0,930.0,3348.8
2016-06-20,150142.0,693.0,3236.2
2016-06-21,155256.0,900.0,3308.0
2016-06-22,154670.0,807.0,3290.7
2016-06-23,154583.0,768.0,3207.7
2016-06-24,151513.0,776.0,3226.6
2016-06-25,153375.0,1334.0,3266.1
2016-06-26,151359.0,1667.0,3228.8
2016-06-27,144866.0,3077.0,3159.0
2016-06-28,150495.0,3243.0,3244.0
2016-06-29,149313.0,2843.0,3213.5
2016-06-30,146172.0,1969.0,3204.8
2016-07-01,152216.0,1900.0,3260.6
2016-07-02,150188.0,1572.0,3206.6
2016-07-03,143580.0,1233.0,2980.6
2016-07-04,135290.0,586.0,2839.1
2016-07-05,141833.0,917.0,2986.4
2016-07-06,147239.0,1052.0,3089.9
2016-07-07,145596.0,625.0,3065.3
2016-07-08,149472.0,1347.0,3189.3
2016-07-09,148426.0,998.0,3189.2000000000003
2016-07-10,144477.0,904.0,3095.9
2016-07-11,140688.0,452.0,2996.6
2016-07-12,148119.0,556.0,3167.7
2016-07-13,147354.0,1395.0,3130.8
2016-07-14,150107.0,957.0,3195.3
2016-07-15,150589.0,709.0,3246.1
2016-07-16,150023.0,499.0,3202.5
2016-07-17,144085.0,606.0,3049.6
2016-07-18,135112.0,546.0,2871.0
2016-07-19,143917.0,448.0,3046.7999999999997
2016-07-20,148278.0,1118.0,3102.4
2016-07-21,150359.0,990.0,3207.1
2016-07-22,151972.0,3333.0,3256.5
2016-07-23,145987.0,620.0,3267.4
2016-07-24,150767.0,1496.0,3203.8
2016-07-25,145212.0,1581.0,3112.9
2016-07-26,150474.0,784.0,3238.5
2016-07-27,150740.0,1835.0,3225.5
2016-07-28,146465.0,980.0,3109.4
2016-07-29,148105.0,676.0,3141.1
2016-07-30,146374.0,863.0,3085.3
2016-07-31,143173.0,608.0,3040.8
2016-08-01,138575.0,525.0,2948.9
2016-08-02,142664.0,-337.0,3010.1
2016-08-03,143380.0,545.0,2996.1
2016-08-04,145456.0,595.0,3056.1
2016-08-05,148662.0,1019.0,3149.7
2016-08-06,148722.0,2172.0,3175.3
2016-08-07,146341.0,838.0,3096.5
2016-08-08,139129.0,1681.0,2974.0
2016-08-09,146495.0,484.0,3096.5
2016-08-10,148319.0,550.0,3161.5
2016-08-11,147419.0,625.0,3160.2
2016-08-12,147234.0,723.0,3136.5
2016-08-13,147630.0,527.0,3125.2
2016-08-14,147647.0,1249.0,3159.8
2016-08-15,143455.0,963.0,3069.1
2016-08-16,142856.0,470.0,2994.4
2016-08-17,151145.0,644.0,3188.6
2016-08-18,148956.0,1173.0,3219.9
2016-08-19,148330.0,1232.0,3152.8
2016-08-20,152738.0,961.0,3241.2999999999997
2016-08-21,151443.0,1342.0,3272.4
2016-08-22,150770.0,1138.0,3226.1
2016-08-23,154917.0,1932.0,3277.2000000000003
2016-08-24,156360.0,1062.0,3336.2
2016-08-25,155298.0,683.0,3280.5
2016-08-26,149750.0,1642.0,3219.7
2016-08-27,150503.0,1638.0,3222.9
2016-08-28,150542.0,857.0,3203.0
2016-08-29,144977.0,1097.0,3115.1
2016-08-30,149717.0,1689.0,3191.2999999999997
2016-08-31,149887.0,750.0,3188.4
2016-09-01,146948.0,636.0,3107.1
2016-09-02,146403.0,819.0,3076.4
2016-09-03,146350.0,724.0,3132.2
2016-09-04,148759.0,569.0,3168.3
2016-09-05,147631.0,529.0,3127.2
2016-09-06,151257.0,519.0,3180.8
2016-09-07,157087.0,1190.0,3330.1
2016-09-08,160166.0,790.0,3425.2
2016-09-09,164132.0,616.0,3512.3
2016-09-10,163547.0,872.0,3539.0
2016-09-11,164683.0,1115.0,3539.6
2016-09-12,156208.0,1069.0,3394.9
2016-09-13,162755.0,1051.0,3489.5
2016-09-14,160089.0,1344.0,3468.1
2016-09-15,158036.0,1648.0,3390.1
2016-09-16,154033.0,1163.0,3327.4
2016-09-17,155385.0,1188.0,3319.1
2016-09-18,151914.0,469.0,3241.5
2016-09-19,149644.0,806.0,3185.5
2016-09-20,157045.0,1749.0,3303.3
2016-09-21,158432.0,1479.0,3364.7000000000003
